wtime,utime,stime,rss,pss,vmem,rchar,wchar,nthreads,nprocs,run_id,anomaly
525.0,524.3268707099319,51.78610949551945,519964,500003,1061328,43305135,25979630,4,1,2,0
526.0,525.379564356265,51.927617372780894,526395,496835,1032709,43351967,26003429,4,1,2,0
527.0,526.5293089583462,51.99143709158487,511830,497209,1034124,43402848,26032386,4,1,2,0
528.0,527.3489202777806,52.080559706652295,515419,504926,1110450,43446160,26063117,4,1,2,0
529.0,528.3723413946503,52.191550807807886,517483,505130,1120424,43495510,26093408,5,1,2,0
530.0,529.4270514026923,52.262740642798086,506410,491765,992582,43532871,26122174,4,1,2,0
531.0,530.6000077951654,52.335269147168866,520226,495909,1062940,43575030,26151918,5,1,2,0
532.0,531.6620653130234,52.431893281398004,523078,497679,999958,43623419,26179566,3,1,2,0
533.0,532.5032783940117,52.517982790543996,524432,502995,1038604,44686479,26810309,5,1,2,1
534.0,533.3619760910294,52.635640357245975,1883058,1827855,983602,44727476,26840483,5,1,2,1
535.0,534.4162817425843,52.69314797679804,1466592,1409006,1075722,44771258,26867783,4,1,2,1
536.0,535.3025296132896,52.79202384374582,507922,497671,1031741,44822342,26898586,27,1,2,1
537.0,536.4738518032406,52.85944983551737,521459,497921,1009093,44881189,26929370,16,1,2,1
538.0,537.6421266835549,52.97012233641744,525359,502942,1002831,46191238,27714293,4,1,2,1
539.0,538.8215890276178,53.031743665593474,1529427,1498157,943141,46244748,27751557,5,1,2,1
540.0,539.7387700707427,53.101506852246416,1170200,1111638,975414,46293060,27781134,3,1,2,1
541.0,540.8255500339268,53.23189575053075,523088,497924,1090422,48191971,28921175,4,1,2,1
542.0,541.8907555967007,53.30541244953455,502632,486891,949299,48242382,28949908,5,1,2,0
543.0,542.7049971092358,53.429118983413936,523351,500616,966730,48289091,28976995,4,1,2,0
544.0,543.6112231397743,53.50642525338276,521077,499088,1146136,48342712,29009052,4,1,2,0
545.0,544.4939298316461,53.57992800390614,519383,506356,988888,48384681,29036994,4,1,2,0
546.0,545.4422532723415,53.65984348219427,513893,500027,1109197,48439131,29065290,4,1,2,0
547.0,546.6234747589597,53.797936680636546,517093,493726,1056770,48489327,29093675,4,1,2,0
548.0,547.761715414543,53.88765324657022,527306,498709,1099976,48538253,29120720,5,1,2,0
549.0,548.6790852510903,53.962029299558615,510620,489544,1033682,48580039,29145467,5,1,2,0
550.0,549.6910978635301,54.065693246928305,515043,493945,964327,48625140,29174078,5,1,2,0
551.0,550.5680043121648,54.15425738810682,526256,503177,1125569,48681133,29206698,4,1,2,0
552.0,551.4789779090831,54.28327714008399,517528,498763,1102950,48730090,29237289,5,1,2,0
553.0,552.3049792086891,54.43232170191529,515798,504612,1000583,48781482,29271971,5,1,2,0
554.0,553.3620218090558,54.534979146181875,507742,490165,1069073,48827084,29304224,3,1,2,0
555.0,554.4247901188544,54.63015403594716,526724,498787,1062517,48876939,29335796,5,1,2,0
556.0,555.5601907671758,54.714457575778546,523597,497622,1132865,48920078,29371444,5,1,2,0
557.0,556.7088114925466,54.86179144900556,533600,504779,1131836,48970578,29401152,4,1,2,0
558.0,557.5728352522241,54.96011977660603,516508,503363,938184,49022431,29431341,5,1,2,0
559.0,558.6700516306893,55.027919462599634,523459,503211,1126333,49074034,29461307,3,1,2,0
560.0,559.5239346838202,55.1748410531381,529736,507707,1158758,49119516,29495938,5,1,2,0
561.0,560.4734206885186,55.32092926573804,512305,498159,1074234,49167806,29525946,4,1,2,0
562.0,561.4796353171422,55.41450177097155,520881,506675,962571,49220492,29554001,5,1,2,0
563.0,562.2994232827771,55.499320372274845,520151,494778,1104256,49269434,29585764,4,1,2,0
564.0,563.1621287673953,55.617364116943705,517779,494595,1066105,49317998,29613315,4,1,2,0
565.0,564.0705752073914,55.75025653002226,526880,503763,1019792,49377515,29644916,4,1,2,0
566.0,564.921592139245,55.85010974325061,507585,492476,1093141,49422760,29676157,4,1,2,0
567.0,566.0952306481275,55.933191042355915,523114,502863,1059948,49478162,29705589,5,1,2,0
568.0,567.0105583233624,56.013330443442214,510978,500506,1094092,49522389,29737287,5,1,2,0
569.0,568.0110269891659,56.09599031616366,518093,505359,1071440,49575663,29762823,3,1,2,0
570.0,569.2096406843361,56.1577936101759,520055,499702,996118,49629204,29793312,4,1,2,0
571.0,570.2362977551086,56.285655653811425,516482,500280,1131101,49676652,29821924,3,1,2,0
572.0,571.2008960651054,56.34615164016334,532009,502546,1079128,49720564,29860511,3,1,2,0
573.0,572.3728130274751,56.43598308965673,515987,496686,1035433,49760712,29890978,5,1,2,0
574.0,573.2618121296217,56.56947742337082,508057,496468,996506,49807637,29919189,5,1,2,0
575.0,574.1336124259572,56.65988801294001,512778,502372,950966,49860268,29945054,5,1,2,0
576.0,575.1477581735735,56.7393641927326,524351,499853,1087759,49904880,29978970,4,1,2,0
577.0,576.1186788687061,56.884189565112926,511338,497963,1008523,49955364,30007920,4,1,2,0
578.0,577.2374732996323,56.94684394046623,513330,499586,1115901,49997982,30035546,5,1,2,0
579.0,578.054277316154,57.08532933074468,526743,507972,1151481,50046813,30066555,3,1,2,0
580.0,579.1013676459185,57.14153701061836,512998,497784,1080916,50091078,30098504,3,1,2,0
581.0,580.1856393030777,57.232889951903616,519866,497639,986184,50140688,30130406,4,1,2,0
582.0,581.3744060074073,57.3460620574534,510840,491462,1065812,50188182,30160465,4,1,2,0
583.0,582.2327112875032,57.43306589586757,512012,499788,925804,50232230,30190943,4,1,2,0
584.0,583.131208574987,57.53652653796372,529148,503284,1127381,50278936,30221639,3,1,2,0
585.0,584.3041858676147,57.60692670462244,522853,504180,1044371,50324265,30252648,4,1,2,0
586.0,585.356437405808,57.71383015636912,522781,500541,1136891,50367696,30283923,5,1,2,0
587.0,586.1716570189022,57.777286028059045,514954,504779,1004729,50423109,30317206,3,1,2,0
588.0,587.0025946198045,57.906895659668,526348,503656,1002836,50471309,30347375,4,1,2,0
589.0,588.1167708440556,58.01527465101221,521396,505564,1146040,50510297,30374925,3,1,2,0
590.0,589.1437606434382,58.1134678624941,525004,504921,1056451,50557181,30404492,3,1,2,0
591.0,590.1699268360858,58.16893454207741,524054,507849,1124240,50611755,30436753,4,1,2,0
592.0,591.3218730934103,58.268911975669084,529025,499151,1145035,50657948,30461394,4,1,2,0
593.0,592.2183122611588,58.37526891870521,507787,493364,1019326,50715437,30486052,4,1,2,0
594.0,593.0824846538876,58.451835670045924,531763,503318,1054106,50761153,30518806,3,1,2,0
595.0,594.1280070329365,58.56959470413675,532483,503902,1076231,50813670,30553367,4,1,2,0
596.0,595.280976271998,58.6272712190081,526559,507849,1126360,50868853,30579571,3,1,2,0
597.0,596.1870765298651,58.69814012715295,522692,506406,1142534,50921104,30609872,4,1,2,0
598.0,597.2595942757816,58.821894978885375,527690,509727,1019144,50964232,30638674,5,1,2,0
599.0,598.1205458885249,58.88661720077798,533070,503099,1117024,51009520,30667891,4,1,2,0
0.0,1.1145274741819033,0.12496573577337017,211707,202288,435760,48277,30577,4,1,3,0
1.0,1.9769654962300431,0.24851104899032944,196773,191932,419381,104231,57430,5,1,3,0
2.0,2.908729411101768,0.3709996287721428,215131,209270,457127,148159,85013,4,1,3,0
3.0,3.8516755294317506,0.49889197536608654,222190,215292,404318,189414,118566,5,1,3,0
4.0,4.734199525039055,0.5561530440481823,221194,209178,438276,245448,143909,5,1,3,0
5.0,5.56429326138427,0.6571108274399775,226236,218997,409086,294487,175232,3,1,3,0
6.0,6.671687853489395,0.7332886759771924,219347,214878,472750,342546,204121,4,1,3,0
7.0,7.789138869198705,0.8754157320774336,231283,225496,432399,391990,231239,4,1,3,0
8.0,8.987872185349914,1.0037036542793807,222353,217718,455813,443037,267155,4,1,3,0
9.0,10.161713884948046,1.0644581390152197,218283,210675,442733,490416,294291,5,1,3,0
10.0,11.135570854301974,1.1387827519182376,236254,224600,484370,542946,320901,4,1,3,0
11.0,11.988926060118684,1.234304777468052,245013,236039,496242,588135,350340,3,1,3,0
12.0,12.793206063326494,1.3805956396486945,245136,232674,511413,636626,378034,4,1,3,0
13.0,13.805813078725354,1.4415629580607996,234958,229923,481770,675552,408053,4,1,3,0
14.0,14.950039643058492,1.5483601949150125,245823,236644,451361,731413,438520,3,1,3,0
15.0,15.8572011388907,1.6324889462324683,254832,242355,496084,780533,469224,5,1,3,0
16.0,16.736777686085926,1.747122980405724,250829,239571,506333,833883,498852,3,1,3,0
17.0,17.712359034794254,1.8619936531079944,269464,255631,520088,886266,526745,3,1,3,0
18.0,18.86977215517515,1.9360528017763963,249916,242412,525857,939015,558676,4,1,3,0
19.0,19.850441687883325,2.064633741807003,262621,252512,506113,988976,588340,3,1,3,0
20.0,20.939526850282412,2.123759988940484,265757,253809,566455,1040918,616854,5,1,3,0
21.0,21.92453733435229,2.255573876049217,255659,249000,475191,1086111,651294,3,1,3,0
22.0,22.87372088692947,2.326770561907167,266187,252877,561058,1130255,680930,4,1,3,0
23.0,23.850085708727924,2.435728491756332,271113,262590,507900,1179750,714206,3,1,3,0
24.0,24.957445921797277,2.5204594644466094,266911,260723,536814,1226351,747886,4,1,3,0
25.0,26.05920834414848,2.631437447108799,277565,264190,535205,1283478,781749,5,1,3,0
26.0,27.03191161559464,2.7081792319362368,269199,256820,553186,1335354,813823,4,1,3,0
27.0,27.93895858576611,2.815075599131288,285766,270779,538698,1381771,843821,4,1,3,0
28.0,28.794609401399608,2.8658954251526443,286550,271436,606961,1430414,873629,3,1,3,0
29.0,29.5951572791497,2.9533408709143645,280656,272180,569573,1481079,902896,3,1,3,0
30.0,30.440460312379017,3.0859798088205834,289441,276804,631825,1530739,926396,4,1,3,0
31.0,31.306322418455775,3.1822804674711342,291971,275453,608675,1582098,958552,4,1,3,0
32.0,32.38229753484821,3.2822065773701308,285283,277040,582821,1632441,989285,3,1,3,0
33.0,33.50946388561972,3.39436426116153,292237,281290,622950,1675488,1021762,5,1,3,0
34.0,34.6042421521122,3.4877852210449283,298623,282678,563764,1714733,1051411,4,1,3,0
35.0,35.693535258993144,3.6244928938173095,305601,298402,627428,1762865,1083405,3,1,3,0
36.0,36.891263504882794,3.7148253608021284,311387,294559,609124,1815667,1109273,3,1,3,0
37.0,38.07630260061119,3.8590806042264534,299027,287657,627215,1863856,1135765,4,1,3,0
38.0,38.98384147866289,3.9967744065588793,322186,305181,583089,1920038,1158336,4,1,3,0
39.0,39.84188177848223,4.088883184824778,308582,295335,608243,1969804,1187933,5,1,3,0
40.0,40.70320107365651,4.175463272284642,314211,300147,647489,2026590,1215616,4,1,3,0
41.0,41.861443741941024,4.293126074174658,322618,306987,640157,2082349,1242906,4,1,3,0
42.0,42.70238248112334,4.418656749042064,301845,295150,572054,2137606,1273910,5,1,3,0
43.0,43.638440148675905,4.487242906774523,320132,306314,635700,2181588,1302633,4,1,3,0
44.0,44.65057876004433,4.561347427093171,324626,307133,694668,2231674,1328334,5,1,3,0
45.0,45.695958961517604,4.62597267875802,331786,313525,624666,2287788,1365968,4,1,3,0
46.0,46.73425201664355,4.752041866576852,335459,316850,653096,2339150,1395857,5,1,3,0
47.0,47.84881510549952,4.873482053074761,331648,317113,728343,2391921,1422608,4,1,3,0
48.0,48.877492410916624,4.942387434506598,333859,319381,722848,2434982,1450598,5,1,3,0
49.0,50.017911026649195,5.046074913122032,341626,327825,619569,2494576,1480079,5,1,3,0
50.0,50.85176311627807,5.1724988490423724,340972,326507,686081,2540619,1509553,4,1,3,0
51.0,51.99534929770213,5.31720171531671,342285,327707,625069,2580647,1543459,3,1,3,0
52.0,53.03135056201293,5.385053980729813,337915,330739,733127,2628891,1573221,3,1,3,0
53.0,53.92052358835307,5.465486958718782,349727,341679,691277,2666654,1608787,3,1,3,0
54.0,55.111620863832215,5.55032093708269,350902,335863,690356,2711228,1637490,3,1,3,0
55.0,56.28751457332375,5.662818672996011,345835,334927,660262,2774021,1668769,4,1,3,0
56.0,57.42580490199323,5.7264605580169095,341048,330455,691485,2822121,1701835,3,1,3,0
57.0,58.59044335623862,5.795803464942049,344631,335330,640325,2864982,1735420,3,1,3,0
58.0,59.543300044656746,5.923847148681247,360498,342664,764105,2915108,1769356,3,1,3,0
59.0,60.43442199363658,6.028052515266854,367280,346958,733269,2960619,1798540,3,1,3,0
60.0,61.30758353830028,6.094091138419699,362885,347221,735417,3014942,1828523,4,1,3,0
61.0,62.457087525704644,6.182934413220522,374737,354255,800560,3060494,1851085,5,1,3,0
62.0,63.58774006526508,6.246383832753695,371651,352157,696496,3111848,1880497,5,1,3,0
63.0,64.78011541859905,6.332652832877379,363062,352927,678953,3156112,1913771,5,1,3,0
64.0,65.9194162591807,6.422672762398543,372554,363063,733305,3219108,1946461,5,1,3,0
65.0,66.97236262475128,6.483883803561082,379859,369346,803195,3271626,1976202,5,1,3,0
66.0,67.8292753250999,6.539867146179686,368036,359464,671085,3320898,2011299,3,1,3,0
67.0,68.6952143404416,6.67802733520544,384689,368718,814798,3914317,2367077,3,1,3,1
68.0,69.68469415116014,6.816792144169462,371760,360474,743632,4934512,2978706,4,1,3,1
69.0,70.7918123636179,6.867050031690726,385763,365127,781056,4980708,3007301,26,1,3,1
70.0,71.66112251968899,6.98117044133314,388626,372056,787261,6069762,3659731,3,1,3,1
71.0,72.82732952286052,7.040538342087038,396349,383174,722334,7204904,4337648,5,1,3,1
72.0,73.90084581505526,7.17155250664017,398441,376106,757002,7252141,4368514,4,1,3,0
73.0,74.82576945123382,7.309508745855545,400416,378419,841722,7291494,4400344,5,1,3,0
74.0,75.98007328809804,7.421170261392568,404880,385180,795552,7335664,4429100,4,1,3,0
75.0,77.01952543537041,7.532485807112862,407716,387685,825301,7390303,4458926,4,1,3,0
76.0,78.11278882818046,7.619633958018235,408887,386074,890536,7439041,4482391,3,1,3,0
77.0,79.06696571068268,7.694580854954521,420145,402431,764038,7488371,4513520,3,1,3,0
78.0,80.02438592640802,7.794507937869845,415404,393673,822447,7544220,4543816,3,1,3,0
79.0,80.8294329546006,7.857879660217501,407061,398067,791535,7590334,4570515,5,1,3,0
80.0,81.8445937637026,7.975102149703592,414771,397991,764249,7643496,4600201,5,1,3,0
81.0,82.94891248603615,8.072110839241564,420928,404699,917758,7690157,4629427,3,1,3,0
82.0,84.13644229147079,8.139870989844656,420018,411174,917566,7743036,4664720,4,1,3,0
83.0,85.29333302615409,8.248702415123585,425580,415818,819071,7791081,4691537,4,1,3,0
84.0,86.12812946269518,8.378235198782157,414667,406188,903430,7839873,4722531,4,1,3,0
85.0,87.3203375108379,8.48711514494887,431280,418003,782371,7893974,4749259,3,1,3,0
86.0,88.18012978643824,8.590081286114524,426997,417748,936131,7947714,4777585,3,1,3,0
87.0,88.99657550579508,8.724853033927605,437969,422372,934789,7996887,4808415,3,1,3,0
88.0,90.09614743998237,8.775928572427688,441570,419540,832683,8044528,4837781,3,1,3,0
89.0,91.25850202011404,8.887603335211152,440346,421564,898227,8102524,4867763,3,1,3,0
90.0,92.43841518252411,8.978572553530608,449852,429678,953381,8155471,4898762,4,1,3,0
91.0,93.56840562563059,9.047929168396374,441463,432273,851018,8203515,4927280,5,1,3,0
92.0,94.45036811191514,9.195886953404983,461287,437828,895590,8250250,4959933,5,1,3,0
93.0,95.3119692777129,9.286268336319702,444697,433492,912336,8305374,4989016,4,1,3,0
94.0,96.13555666874149,9.369794617563924,448414,434465,833529,8355951,5018724,3,1,3,0
95.0,97.16834430069913,9.436695461537989,442494,425200,817412,8405133,5049808,4,1,3,0
96.0,98.16323277116435,9.586472056662537,456650,431943,867600,8455708,5080489,3,1,3,0
97.0,99.0069462145389,9.722077192265504,466927,440528,978916,8507397,5112421,3,1,3,0
98.0,99.99287706200752,9.779074434133,462043,439494,899432,8557114,5143372,5,1,3,0
99.0,101.01980649822131,9.885649821745718,473775,451570,948945,8613132,5174779,4,1,3,0
100.0,102.10898835562551,9.950389942833263,461678,443449,867116,8669429,5203803,4,1,3,0
101.0,103.07466738363888,10.071968084334559,470974,449993,884321,8722088,5230597,4,1,3,0
102.0,104.00200836247026,10.170376427260603,464358,452689,956663,8778962,5256314,3,1,3,0
103.0,105.06828004173191,10.231415323680531,477785,463523,880725,8829004,5281302,4,1,3,0
104.0,106.14196949895013,10.337119212806961,484095,456958,1000691,8882456,5316590,4,1,3,0
105.0,107.05014092161807,10.478186777917243,492268,464762,964985,8937478,5339952,5,1,3,0
106.0,107.85807015451292,10.562306246150557,481318,465978,995610,8992574,5373533,4,1,3,0
107.0,109.03634638240992,10.617386807626755,486007,472016,949023,9047154,5401070,3,1,3,0
108.0,110.13846094499358,10.761907518753219,488090,474251,1043741,9100310,5434630,5,1,3,0
109.0,111.01890267877893,10.826087437554165,490940,472332,894602,9160095,5458022,3,1,3,0
110.0,112.04516893917648,10.923592637642288,480024,466518,1035566,9207397,5487317,3,1,3,0
111.0,113.0831479514469,11.028060350427117,498224,476341,950345,9256621,5521679,4,1,3,0
112.0,113.93354340424517,11.101769096745242,490934,479900,892036,9305548,5553818,5,1,3,0
113.0,114.810206239181,11.169510899949056,495615,483930,1003602,9353708,5582807,3,1,3,0
114.0,115.99288884576652,11.230824788010542,496270,481312,937822,9393764,5606978,3,1,3,0
115.0,116.99609318977487,11.28782031624594,518406,493204,1028352,9450638,5633010,3,1,3,0
116.0,117.87267007753226,11.388632971013974,506206,490068,1073627,9495508,5667178,5,1,3,0
117.0,118.99169997916987,11.522835048697406,506843,487897,1072795,9546357,5696133,5,1,3,0
118.0,119.97992930018326,11.585510925834066,515503,492708,1051707,9589248,5725918,5,1,3,0
119.0,121.03529413349233,11.705572828678616,533281,507142,1168499,9642351,5756768,3,1,3,0
120.0,121.95429474694777,11.796834905720976,519571,503321,1031609,9688424,5782860,5,1,3,0
121.0,122.77745638625028,11.850357329618035,530119,505242,962567,9732745,5814081,3,1,3,0
122.0,123.6434340756759,11.953954560618508,510349,494792,1085906,9783716,5842823,5,1,3,0
123.0,124.8326488369343,12.029155387231825,519287,496555,980683,9830213,5873704,5,1,3,0
124.0,125.88208421126558,12.139680796535876,515480,496592,964204,9877342,5901970,5,1,3,0
